,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
254,-0.09082802,0.040844075,-0.082271665,0.086569265,-0.07490964,0.13819602,-0.0032524653,-0.18766028,0.041288197,-0.03342675,0.021105416,-0.13019232,-0.046226412,0.03656505,0.10488254,0.0073145004,-0.11303553,0.07217471,0.024483776,-0.034462772
255,-0.08609694,-0.13789983,-0.0520954,0.13410562,0.07461686,-0.04391195,-0.20832527,-0.0459283,0.025944501,-0.057057235,0.09310866,-0.19103764,-0.042943224,0.048575245,-0.03205665,0.10042648,0.00078558177,0.033334598,-0.04443609,-0.0030717794
256,0.04032825,-0.16920772,-0.13683973,0.036846854,-0.012200583,-0.023330431,0.09126875,-0.0341826,-0.03066821,0.060862016,-0.02647891,0.030374955,0.028921511,-0.1835214,-0.13863833,0.011687495,0.005088847,-0.0776514,-0.14538121,0.07454822
257,0.0765852,-0.022426598,0.014190577,0.10308058,-0.09381602,-0.13920966,-0.09741563,-0.08436316,-0.022224998,0.123447254,-0.0068295524,-0.035966597,0.10046971,-0.24874325,-0.08638857,-0.093824066,0.011892768,0.10154274,0.1189315,0.13504444
258,-0.109121785,0.14850534,0.10855147,-0.01804851,-0.05837772,0.00950462,0.06120085,0.19136345,-0.07356596,0.089991294,0.05147189,-0.10058884,-0.07060599,0.12435134,-0.010502044,0.026007036,0.036293603,0.15277135,0.028831985,-0.014144234
259,0.050725386,0.039476853,-0.041388255,0.058830835,0.10665153,-0.11570991,-0.09370371,0.07900959,0.04299146,0.013249483,0.12794921,-0.07674938,-0.045999773,0.08550654,0.033038914,-0.031433456,0.08247849,-0.13947254,0.031144567,0.02520125
260,-0.019478153,-0.0068682414,0.01314771,-0.051277597,-0.113456175,0.117248654,0.015342686,-0.051243443,0.028696306,-0.108606406,-0.17117512,0.045364946,0.15377358,-0.01240758,0.08293961,-0.1289137,0.20816657,0.0648344,-0.04018248,0.04175178
261,0.15795939,-0.03064499,0.05250386,0.18131316,0.057612877,0.038481575,-0.010184523,0.14027548,0.2670916,0.09827882,-0.07287415,0.06524187,-0.059041135,-0.009466294,0.015803576,-0.00026936643,-0.019820958,-0.046123344,-0.12839557,0.050404947
262,0.03597481,0.058744803,0.06692989,0.060879663,-0.02975857,0.09118456,0.012394956,-0.20540804,0.014038075,-0.08822128,0.10379968,-0.11044163,0.08410899,0.0827253,0.007906998,-0.106994435,-0.10980425,0.12840988,0.0076993853,0.08648853
263,-0.006552372,0.041819107,-0.043093223,-0.033927523,-0.13943858,0.07564186,-0.044980533,-0.0062879995,0.048186094,0.06953226,0.03031775,-0.0851511,0.035481572,0.05301728,-0.13735051,0.08175125,0.08214148,0.18342206,-0.032294653,-0.027613234
264,0.031988185,0.0662505,-0.06131929,0.09506991,-0.2043074,0.053250533,0.06687069,0.02784665,-0.010626888,-0.03872536,-0.019192334,-0.03370154,0.075849,0.026542917,-0.0620321,0.036811948,-0.03292408,0.060369924,-0.025174629,0.067123294
265,-0.010951966,-0.11645556,-0.066935375,-0.078263074,0.004628442,0.0037651807,-0.07226905,0.07398987,-0.032666393,-0.05292044,0.22009024,0.07733613,0.055334084,-0.1311501,-0.0083026765,-0.05364006,0.0021511912,-0.0057837665,0.10122596,0.020492043
266,0.040695664,-0.06312204,-0.019122485,-0.05643245,0.017616192,0.019898446,0.047944628,-0.0119077265,-0.05488325,-0.03903482,-0.08044791,-0.056828145,0.06819162,-0.14356807,0.086734116,0.09766258,-0.122110926,-0.005453453,0.0027464093,-0.05065898
267,-0.009343728,0.053585637,0.08148675,0.026779562,0.023509637,-0.040250547,-0.17040165,-0.008688204,-0.1600159,-0.024529783,-0.02458971,0.02612359,0.08854421,-0.072032124,-0.04159713,0.111716,-0.019683655,0.21227673,0.002398461,0.012238102
268,-0.021515049,-0.012610152,0.02874279,-0.029601175,-0.070125245,0.06648215,-0.15019552,-0.071962215,0.00825014,0.043831885,-0.12043667,0.061707847,-0.12232964,-0.0019346327,0.06984921,0.037886232,-0.060371567,-0.017561264,-0.09045834,-0.19892961
269,-0.009498179,-0.01759797,-0.028993756,0.07146991,0.11531375,0.065294914,0.13306302,-0.16011608,0.11240928,0.08509127,0.2614362,0.04527746,0.06994851,-0.09626971,-0.037480902,0.050081536,-0.05094973,0.05714703,-0.069078416,-0.11407283
270,-0.019306462,0.024091486,-0.054950334,0.020056427,0.0909418,-0.019820217,-0.116871685,-0.049581356,0.08651173,-0.13062209,0.047803007,0.079705134,0.121867135,0.10446602,-0.055379868,-0.070944786,-0.21766147,-0.1686002,-0.104473494,0.012073994
271,-0.060526855,-0.05317752,0.14071363,0.022739593,-0.08701877,-0.008366846,0.023034217,0.009574388,0.044545583,-0.06646009,-0.10000917,-0.006668616,0.031491663,0.1357199,-0.061665736,0.041531727,0.118915275,-0.021280421,-0.074995995,-0.115299724
272,-0.100114465,-0.021236813,0.025948517,0.07194697,0.13443863,-0.061506532,0.1201201,-0.005907975,-0.10408668,-0.095612444,-0.08723345,0.020583104,0.015580546,0.01037189,-0.037193645,-0.07703469,-0.006648332,0.083414964,-0.026247285,0.0048386175
273,0.02876146,0.14027563,-0.07842579,-0.15058477,0.084709264,-0.061868764,0.07559956,-0.10789618,0.12411615,-0.05334208,0.025180986,0.08053488,0.040857498,-0.02034188,0.073172525,0.010448098,0.06399846,0.02356224,-0.040040478,-0.12974732
274,0.048952866,0.10342698,-0.1446249,0.02174174,0.057463713,0.12099204,-0.043756783,-0.04341267,-0.102469206,0.010434492,0.10485484,-0.009568816,-0.13715915,0.092049345,-0.13074324,0.07654688,0.04993758,-0.07424339,0.06744048,0.050289683
275,-0.048325606,-0.1367939,0.001763463,-0.1021135,-0.028017681,0.10399573,-0.06188309,-0.08379471,0.10759226,-0.012932181,0.08266536,-0.00025494024,0.0683746,-0.11799756,0.2184926,0.19604895,0.12271236,-0.039935045,0.06885205,-0.03251528
276,-0.07920821,0.026590593,0.15925935,-0.08654316,0.10220264,0.11168632,-0.016465161,-0.06708528,0.08855107,0.024838187,-0.1106118,-0.033556502,0.14762354,0.008286189,-0.12082544,-0.019025914,-0.16795221,-0.06306988,0.05354098,0.08332989
277,-0.0740605,0.087582275,-0.0222148,0.024055123,-0.06120563,-0.07450217,-0.03728441,-0.016657822,-0.06484565,0.0037072208,0.07393674,-0.08830593,0.04792946,0.005955357,0.05177735,-0.104448766,-0.02988179,-0.018818446,-0.010589927,0.07890188
278,-0.073197305,-0.045010876,-0.10919949,0.18848185,-0.12323637,0.02064763,-0.05340878,-0.09195745,0.009588473,-0.04002325,0.12611878,0.092295595,-0.10720737,-0.023263104,-0.06247853,-0.0063890517,0.14260781,0.061005063,0.063434094,-0.043338124
279,-0.10385848,0.0016074404,0.05145173,0.018656012,0.12859562,-0.053691126,0.1210981,-0.08561328,0.10161555,0.064286076,-0.16015832,-0.03654232,-0.09382409,-0.06615665,-0.12740473,-0.09674364,0.07452273,0.096156694,-0.15701938,-0.049699716
280,0.107796356,-0.070011616,-0.053653426,-0.0060408907,0.023679852,-0.20280278,-0.03733638,0.091029234,0.025629159,0.16657156,0.029839106,0.13335615,-0.0889565,0.06585675,0.003958024,0.044756733,0.13754572,-0.03929181,-0.015728131,0.09251962
281,-0.07666544,-0.024321645,-0.079075254,0.04936523,-0.10921001,-0.044786662,0.18626297,0.002684427,-0.17483321,-0.06997718,-0.0030195713,-0.12032543,-0.017773312,-0.014649078,0.10331235,-0.07859793,-0.026284501,-0.14768055,-0.10253289,0.025709795
282,-0.012972811,0.053384095,-0.002354093,-0.08739385,0.1360732,-0.032638025,0.021803347,-0.07470748,-0.060149327,-0.033027012,-0.029441856,0.062873684,0.020539032,-0.112483285,-0.12683165,0.020549117,0.04665209,-0.041032158,-0.022806253,0.037156485
283,-0.006112203,-0.030275326,-0.08907425,0.058245692,0.004603617,-0.03285695,-0.013040465,0.0033373954,0.045858577,-0.012331633,0.2056276,0.03580259,0.10516848,-0.021809887,-0.01647047,-0.03145348,-0.042305693,0.11149016,0.079277664,0.10635652
284,-0.055693906,0.08983073,-0.21402445,0.02286585,-0.02763407,-0.021465048,0.05296079,-0.057617594,0.12586746,-0.04992713,-0.0096729025,-0.068725705,0.06928916,0.01497804,-0.01890207,-0.13779321,-0.020363264,0.07685001,0.17422107,-0.040606502
285,0.08508482,0.04881065,0.123775624,-0.035041492,-0.08320751,0.18724157,-0.10130827,0.050214954,-0.047709174,0.03784286,-0.01836307,-0.038755983,0.16588351,-0.07083319,0.15105543,-0.07490054,-0.009605166,0.15905452,-0.069958635,0.034023717
286,-0.0553849,-0.17831852,0.13187633,-0.13373037,0.100785546,-0.01622661,0.13024393,-0.10037521,-0.08219287,-0.13194169,0.0245519,-0.06296662,0.16820604,0.018252268,-0.058370568,-0.09223977,-0.00617937,0.14903966,0.010547796,0.062179554
287,-0.07510285,0.11408776,-0.022222538,-0.022315478,0.05381189,0.054154277,-0.14174938,-0.0058462694,0.11059306,0.115854174,0.00095770834,-0.043150127,0.10276313,-0.04830704,-0.06014555,0.08406995,0.061566647,-0.030995542,0.053412493,0.011967663
288,-0.1435869,-0.03192652,0.02042095,0.07730595,-0.02894769,0.078858346,0.021081982,0.068250135,0.04413274,-0.017266799,-0.18289754,0.055989858,-0.12711468,0.065688394,-0.009457184,0.027962292,-0.07970166,-0.16713685,0.05138111,-0.055085495
289,0.03545714,-0.13047743,-0.10239251,-0.04647411,0.038532414,0.0025111558,0.045718245,-0.05601983,-0.013141505,-0.09491035,0.015758,0.089449085,0.017536461,-0.009849888,-0.078109235,0.051613957,-0.122107774,0.07252858,0.103731155,-0.03731657
290,0.17006977,0.026359176,-0.08642015,0.10553495,0.07810565,0.069906384,-0.057851166,-0.117085285,-0.059166204,0.08003763,-0.12430097,0.06335767,0.013944428,0.08895899,-0.02327791,0.1185919,0.18064545,-0.025673091,0.1918172,-0.107751414
291,0.06299853,0.13121708,0.051972147,-0.016854826,-0.07577565,-0.098265275,0.024647329,0.013655756,0.020649925,-0.047313962,0.07101327,-0.06502512,0.057507806,-0.03382401,-0.017217133,-0.06487812,-0.03341718,-0.03823217,-0.027661802,0.08761901
292,0.16615476,-0.004434064,0.14070757,0.00535661,-0.022655347,0.03073645,-0.10565004,-0.014226861,-0.051508803,0.020147307,-0.010421643,0.00043066964,0.13997656,-0.0060860664,-0.0041058566,-0.01940648,0.08174118,-0.01649589,-0.05250532,0.001421202
293,-0.08653312,0.034660004,-0.08602267,0.0044298247,-0.08950284,0.011572711,-0.07843038,-0.08595304,0.0067653935,0.099954635,0.027733704,0.004610479,-0.12654637,-0.14412299,0.03576615,0.066322595,-0.022645544,0.007308039,-0.021931816,-0.008088388
294,-0.06232433,-0.13141887,-0.11683515,0.11513927,0.007907194,0.12967896,0.10459796,0.015033336,0.10223755,0.08776925,-0.023583218,0.00784194,0.060115263,0.14143431,-0.10406643,0.030904278,-0.1085082,-0.10066937,0.017639257,-0.05405675
295,-0.012891008,-0.067526765,-0.08511748,-0.04746389,0.12518743,-0.08490402,-0.098455265,-0.084710285,-0.07221702,0.10574738,0.0015740925,0.0015760437,0.045377508,-0.1809194,0.09912528,0.0611037,0.007985547,-0.05017609,-0.105190516,0.16782826
296,0.058418363,-0.00082482025,0.0661675,0.11560753,0.083018154,-0.044545915,-0.07915199,0.131418,-0.14109409,-0.07233871,-0.09344449,0.015049805,-0.085226335,-0.097651325,0.05453073,-0.048189186,-0.1887612,-0.002901569,-0.044198774,0.06533222
297,-0.08814938,0.065315045,0.11349842,0.09302521,-0.054937184,-0.045777112,-0.105932675,-0.09302613,-0.0005713962,-0.0071070343,-0.020107813,0.011159124,0.079423696,-0.17615727,0.08930395,-0.011765502,-0.0783218,-0.103737,0.021016413,0.020721197
298,-0.02719447,0.0137978755,-0.0022815652,-0.06568521,-0.04010252,-0.08353206,-0.025195738,0.12964918,-0.06186803,0.06405969,0.012056045,0.02449957,0.0092905145,-0.084910505,-0.06269954,0.075107485,0.029637612,0.07681948,-0.04252551,0.009967271
299,-0.0085487515,-0.0766874,-0.06721295,-0.08356926,-0.15850276,-0.055801313,0.05286441,-0.023096137,-0.15276213,0.09919741,0.116220176,0.03857115,-0.00088312104,-0.05247398,-0.03649129,0.018339396,0.011424176,-0.19002606,0.07464669,0.015287368
300,0.06421174,0.12547877,0.0629055,0.11873633,-0.0012723734,0.0018577445,0.06322098,0.02157291,0.18820035,0.094314724,0.022868905,0.08478825,-0.21919823,-0.07285629,0.012948588,-0.03034963,0.031846166,0.03403701,0.007308636,-0.15378454
301,0.11004335,0.03253549,0.0032684193,0.044236608,-0.09957886,0.11078021,-0.08883623,-0.033312205,-0.1252978,-0.05159929,-0.04459369,0.09122394,0.033148136,-0.023065154,0.026500829,0.05406969,0.017094932,-0.07862286,-0.03973382,0.19086578
302,0.10702555,0.088712014,0.07817469,0.0910984,0.03158548,0.051947705,0.13981332,0.027118577,0.051436357,0.053740382,0.011696033,-0.058975555,0.09450739,-0.14238986,0.06936559,0.04800764,-0.13687423,0.06482018,-0.123058766,-0.015486985
303,-0.11787222,0.02331949,0.09987548,0.06605547,-0.08761743,-0.032236602,-0.017038986,0.035213266,-0.050902158,-0.14201716,0.04095085,-0.0647555,-0.0012929749,-0.022755843,-0.05517601,-0.067969106,-0.0047649485,-0.21307668,0.059011366,0.103859864
304,0.06745636,-0.063994415,-0.05075171,0.011617239,-0.055962056,-0.011182703,0.01856482,0.025403142,0.067252,-0.11056454,0.089092076,-0.11266721,-0.15551558,-0.12775847,0.03011734,-0.07070526,-0.04012979,0.080548234,-0.046815313,-0.011009483
305,0.054252617,0.026746608,0.025584772,0.05380526,-0.12227475,0.0072187185,0.01279527,0.013268005,-0.043882452,0.088088654,0.03420884,-0.020309106,-0.061118636,-0.13830136,-0.04216913,-0.015477678,-0.12057865,-0.11196484,0.014954532,0.06577467
306,-0.033508442,0.0020116419,-0.041274518,0.117638364,0.055351965,-0.018966082,-0.115358956,-0.021312011,0.010723926,0.08912056,0.052598123,0.026229782,-0.008486334,0.001051493,-0.124738835,-0.1641864,-0.12519659,-0.017701041,-0.007945545,-0.04873991
307,0.031205976,-0.04229931,-0.044581503,-0.05755104,-0.09222636,0.09194903,-0.22923672,0.0016007721,0.007881602,-0.14665748,-0.04259817,-0.046829257,0.03261433,-0.16798002,-0.013735101,-0.009225,-0.023546368,0.20596845,-0.09739307,-0.16303113
308,0.031120228,0.08886305,-0.0193571,-0.20496763,-0.05971317,-0.07297753,0.09022726,0.011882232,-0.06628796,-0.06255694,0.106153786,-0.14688355,0.06506895,-0.047749996,-0.06624854,-0.10402998,-0.16748983,0.038970463,-0.038529158,0.04561592
309,-0.034732178,-0.07066524,0.048461232,0.0137458,0.121324494,0.16070299,-0.035174172,-0.06152666,-0.036006447,0.08490596,-0.0042748386,0.055303976,0.07333465,0.008686684,0.023547813,-0.090660386,-0.02539216,-0.022289803,-0.10857169,-0.052461453
310,0.005085863,0.20762128,-0.04868726,0.06369014,0.027854536,-0.033507466,0.0027047694,0.09613174,-0.11854467,0.057170585,-0.060305446,0.17970227,-0.014761725,-0.0524121,-0.14418843,0.041909236,0.12221205,-0.0033200886,0.15365581,-0.070520855
311,-0.058539465,0.00907011,-0.14883076,0.10432935,-0.09517831,0.011226425,-0.065059066,-0.058428228,0.043756574,-0.05421725,-0.059771392,-0.08719236,-0.092661686,-0.0031821746,-0.083686784,0.04547393,-0.043210376,0.08453284,-0.0073266933,-0.1031463
312,-0.21729437,0.08572179,-0.024597954,-0.12494452,0.10594832,0.0014794059,0.009868986,-0.072205134,0.11012387,0.048380192,0.04250647,-0.15874255,-0.14846236,0.048128165,-0.086689636,0.020922227,-0.030902892,-0.11982401,-0.19274917,-0.055198833
313,-0.0431486,-0.0390359,-0.15433249,0.048760496,0.018492006,-0.17682017,-0.06635747,0.025978174,0.017160201,0.042542584,-0.08431736,-0.04112178,0.100591525,-0.026436247,0.07939497,0.01769676,-0.0682298,-0.098760016,0.058347903,0.027280137
314,-0.16125341,0.051488582,-0.105752125,-0.085429594,0.048573572,0.027092213,0.06887974,-0.04987284,0.17853898,-0.05124148,0.037672684,-0.048918948,-0.025386475,-0.03520282,-0.098552346,-0.012888803,0.123163834,-0.09084505,-0.05402185,-0.11005246
315,-0.05152202,0.114722,-0.025883056,0.053063184,0.03968692,0.006437598,0.18001455,0.08684605,0.11794181,-0.07913744,0.08801188,-0.048504807,-0.05036489,0.00587913,-0.08387314,-0.029116277,0.033312727,-0.15141125,-0.069964066,-0.048037115
316,0.027082484,-0.10906573,0.08680002,0.106367916,0.035162363,0.0068424856,-0.0077600554,-0.05016811,0.11726636,-0.04704871,0.037623096,0.01874771,0.06314498,0.014038406,-0.013857115,0.033293806,0.06473054,0.05564313,0.020357516,0.07665369
317,-0.09871858,-0.05705494,-0.04326513,0.19297318,-0.03720807,-0.15913175,0.016305834,-0.007991068,-0.19947053,0.09746873,0.015922654,-0.007320095,0.16372488,-0.08954175,0.039658353,0.04590275,-0.017115533,0.09940325,-0.04862364,0.04128199
318,0.10630614,0.0018292516,0.05274955,-0.0064813793,0.16977125,-0.12745647,-0.14014004,-0.0049651824,-0.12009202,0.028383408,-0.053412065,-0.006166991,0.1354541,-0.03457823,-0.018187677,-0.031429425,-0.09695418,-0.00047732936,0.08056499,0.21356946
319,0.004940565,-0.18649982,-0.107587785,-0.019512994,-0.060703795,0.06325792,-0.017132767,0.02681559,0.10523683,-0.13404307,0.0895578,0.004746897,-0.08296055,0.1837284,0.0112871975,0.035002425,0.040065393,0.07242093,0.02514638,0.052583523
320,0.13025561,0.017367337,0.029804878,0.03966926,-0.07416357,0.040205155,0.07743363,0.05588127,0.015185397,-0.05789238,0.029438397,0.026954956,-0.034012325,0.0051129684,-0.034889564,-0.10807525,-0.024970151,0.0044790693,0.1414035,0.0785337
321,-0.08318329,0.2116198,-0.062455755,-0.0072485153,-0.003461767,-0.013420802,-0.16903387,0.0001704432,-0.05109585,-0.047699187,0.105924055,-0.20929343,-0.10873896,-0.07265782,-0.019778294,-0.09387126,0.02102698,0.055055585,-0.099822715,0.04141298
322,0.06871382,0.11535284,-0.15806392,0.045953996,-0.13076262,-0.095201455,-0.0071085356,0.029555878,-0.0076034022,-0.035279576,0.100507036,-0.027340151,-0.023066401,0.012398886,0.08217903,0.03706933,-0.031241998,-0.040881705,-0.12784106,-0.07126372
323,0.05454348,0.043821674,0.024620216,-0.12526453,-0.066492274,-0.028050428,-0.016106542,-0.01606556,0.02068305,0.04153415,-0.11350339,0.018108916,-0.011492789,0.029344764,-0.08918889,0.1079319,-0.004918352,0.13178384,0.10617338,-0.014751103
324,0.019925376,0.043195214,0.030545231,0.048207372,0.008560436,-0.065894194,-0.007694995,0.087550506,0.123386055,0.048626523,0.10707493,0.11698758,-0.09288332,-0.12163895,-0.08422373,-0.07755815,-0.2344357,0.14043029,-0.11503903,0.056737892
325,0.055578955,0.0013620532,0.04293011,0.2209849,0.03155131,0.11687164,0.0954466,0.038685925,-0.037189342,0.038566027,-0.08977899,-0.010440672,-0.053039737,-0.0023118374,-0.14336401,0.03559419,-0.037179094,-0.0045879968,-0.12282871,-0.075913996
326,-0.039209913,-0.0636547,-0.19171934,0.032630008,-0.0497887,0.10253124,-0.0004348904,0.1898174,0.07221596,0.04808032,-0.08612584,-0.033239722,0.058144093,0.10139488,-0.093414605,0.102599174,-0.02006045,-0.038768444,0.0041561797,0.004802892
327,0.14447534,-0.048367385,-0.0024284797,-0.031921074,-0.08734812,0.019805796,0.0496941,0.13648528,-0.05063657,-0.038953338,-0.03531556,0.072674386,-0.023579197,0.092726335,-0.1286972,-0.023292862,-0.05899251,0.13774362,-0.15371159,0.0703604
328,-0.00029480597,-0.068266466,0.11967042,-0.14484864,-0.027910557,-0.007873053,0.23935287,-0.008986846,-0.178817,-0.13759047,-0.056140117,0.08725436,-0.05716534,-0.018212177,0.011188415,-0.103662506,0.1331833,-0.090047665,0.075953744,-0.04118152
329,-0.017034989,0.03757689,0.05054801,-0.0022067502,-0.050563462,0.013252106,-0.00094295293,0.0010039918,-0.2061054,-0.11296376,0.13902831,0.047341257,-0.0037050322,0.06821968,-0.010122141,0.048210774,-0.018891213,-0.026113514,0.089854494,0.17667922
330,-0.029327359,0.06396699,-0.05756838,0.033279095,0.006631233,0.033281207,0.07859701,0.20211864,0.0252852,0.055793524,0.009177523,-0.0050615203,-0.14839163,-0.06616531,-0.00472048,0.043792598,0.0024955478,-0.027698137,0.016120689,-0.14780715
331,0.032122523,0.019723121,-0.054013956,-0.119064905,0.008176114,0.08835561,0.10776879,0.02892717,-0.036993988,0.001954494,-0.116328225,0.04148525,0.016013935,-0.12217946,0.027661622,-0.089318335,-0.0977087,-0.07733107,-0.024748325,-0.13629626
332,-0.08021836,0.09196025,0.032049663,0.040099137,0.0228248,-0.025967006,-0.101147935,-0.033653546,0.072241224,-0.033166915,0.035004437,-0.035250798,-0.06400221,-0.15190238,0.0026602,0.036989756,0.0005674325,-0.03659372,0.18518966,0.014946446
333,-0.0094827525,-0.025705792,0.14895365,-0.12161082,0.07882662,-0.027970336,-0.03802581,0.08454007,0.011150219,0.16500865,0.03400591,0.014463398,0.05422346,0.033650976,-0.040314317,0.06388651,-0.033552874,-0.0012045223,0.07335627,-0.09707396
334,0.06498615,0.019912176,-0.030578718,-0.05177436,-0.012712067,0.032203656,-0.054586917,0.08826314,-0.09397792,-0.011334728,0.1989013,0.042382367,-0.09849495,-0.03660345,-0.11271102,0.1466622,-0.13332099,0.0023559034,0.07596709,0.124748036
335,0.13422543,0.073993936,0.050288357,-0.14675719,-0.08377635,0.09119493,-0.03393266,0.07262331,0.07887271,-0.015767831,0.022718642,0.13268103,-0.008321788,0.064573884,-0.08815743,-0.191704,-0.03927651,0.013987809,-0.030106546,0.011519197
336,-0.021392524,0.18430582,-0.14561033,0.051822215,0.07374503,0.016984507,-0.11922566,-0.038610198,0.0189984,0.07323982,-0.039293185,-0.11377457,-0.033239007,-0.005694801,-0.07490197,0.0019992664,-0.027540166,-0.027410984,-0.050506696,0.030801926
337,0.10455558,-0.002682563,-0.022115856,-0.012691688,-0.09817054,0.057467334,0.08482454,0.0035649694,0.10019347,-0.022829657,0.048064515,0.005378723,0.032572716,0.07224122,0.019686187,-0.15348935,-0.0439362,-0.03285637,-0.046242487,0.03448244
338,-0.14019164,0.057822503,0.022626024,-0.12802441,-0.11421546,-0.037629485,-0.006013088,-0.011604432,0.02888541,-0.03499879,-0.21085812,0.19051635,-0.07211559,-0.15804283,-0.083911195,0.117522284,0.061799288,-0.13544592,0.18460323,0.19002914
339,0.0015911572,0.0202797,0.015246071,0.1429113,0.10238121,0.014245991,0.027059747,-0.01064042,-0.02156156,-0.0026840176,-0.1483815,0.109746225,-0.030346533,0.04345328,-0.02005706,-0.047105223,-0.05925761,-0.009608831,0.09336913,0.052370664
340,0.0025848662,0.02527223,-0.051083907,0.010717036,-0.037956644,0.04282602,0.06972216,-0.019544147,0.079067454,0.053926818,0.062185768,0.06561925,-0.04599812,-0.0072284825,0.058928654,0.0080032945,0.08998733,-0.009530343,0.06782508,-0.062001258
341,0.032949455,-0.026425097,-0.007850142,0.13681681,-0.11275925,-0.20119496,0.023626143,0.09702115,0.057108067,0.017421236,0.08382205,-0.03666684,0.066099264,0.01897835,0.012021132,0.016988829,-0.115501225,-0.101950884,0.20464933,-0.13892747
342,0.06908971,-0.14489697,0.032071788,0.023145232,-0.018233484,0.019649625,0.052870177,-0.046653703,0.09184749,-0.115964055,0.09960062,0.027426785,-0.054570608,0.07836537,0.059099972,0.09513706,0.073432356,0.012978518,-0.12956767,0.11638965
343,0.1344139,-0.1020891,0.15485932,0.091051206,0.12688296,0.06709058,-0.0018748473,-0.08610849,0.048699122,-0.06502103,0.01441396,-0.05154872,-0.040257122,-0.058800235,0.13142307,0.11882251,0.05118016,0.07212119,-0.012951633,-0.052235946
344,-0.10930798,0.0054298714,0.049191754,0.014741696,0.09261985,0.07337319,0.098372616,-0.13231453,0.14129375,-0.1029347,-0.07225222,0.022698388,0.05775913,0.10524866,0.08886722,0.20535411,0.030008113,-0.07053233,0.024279758,-0.050347768
345,0.13458464,0.11309019,-0.025150023,-0.048287045,0.011743441,-0.16603257,0.18537824,-0.07450876,-0.012210634,0.16569555,0.05150798,-0.08043769,-0.02333324,-0.039499477,-0.014653511,-0.0451762,-0.070354685,0.07970469,-0.11657943,0.07595689
346,0.044744223,0.10021788,-0.12185237,-0.032492228,0.06205817,0.08980002,0.037333943,-0.012562206,-0.045605823,-0.039316878,-0.017154634,0.01736259,0.02619866,-0.013036363,-0.025183588,-0.12099625,0.048218004,-0.092196375,0.029919302,-0.04502431
347,0.056072444,-0.07116213,0.026615392,0.054682143,0.04631617,-0.13256463,0.04598013,0.05496467,-0.013516046,-0.1324429,0.06286344,0.095250726,0.0009614378,-0.107729346,0.077601716,-0.08257333,0.025806725,0.043492656,-0.085093714,0.017441362
348,0.05525446,-0.012601513,0.059501756,-0.018480554,-0.048347756,0.13745381,-0.030249707,0.03757879,-0.114999615,0.027397811,-0.011085146,0.1813733,0.01204449,-0.08659746,-0.10675402,0.039688177,-0.082445025,0.11522841,0.05783979,-0.1392246
349,-0.09584278,-0.027948525,-0.07365498,-0.01643378,0.122293815,-0.029351879,0.059554197,0.03443934,0.031061947,0.20099588,-0.06430599,0.03251995,-0.036434695,-0.04046782,0.041226536,-0.069292046,-0.03546092,-0.06337091,-0.036295842,-0.13899449
350,-0.096912965,-0.026601348,-0.18996876,-0.06978813,-0.15143429,-0.10430813,0.033258,0.13666587,-0.01211912,0.05123228,-0.074507885,0.049642272,-0.029832173,-0.12337782,-0.0040507335,0.05877045,0.15677442,-0.13063565,0.017927311,0.021713343
351,0.0944635,-0.02406839,0.030854844,-0.016744971,0.03277385,-0.109306,0.06434411,0.05195298,0.009283576,-0.07817575,-0.03424378,-0.09515327,0.019848648,0.03277099,0.042187266,-0.12009324,0.0512024,0.10217188,0.00070002675,0.22563481
352,0.080521286,0.044074688,-0.036437936,0.05408117,-0.02745146,-0.06262219,0.013962563,0.039334245,0.12674272,0.111900814,0.12478645,-0.049713932,0.094339825,-0.004463981,0.079796866,0.12691884,-0.036238045,0.01162833,-2.3521483e-05,0.030283779
353,0.07823759,-0.012243032,-0.04302664,-0.15224591,0.04443182,0.038000423,-0.07375282,0.10902293,0.009427078,-0.016279286,0.05031945,-0.046442337,-0.05415868,-0.04902629,-0.021692367,-0.087849006,-0.030420028,-0.066239856,-0.049935613,-0.034126285
354,-0.083033845,-0.034274124,-0.13914363,0.00096481293,-0.05112482,-0.18220699,0.111357704,0.022690885,0.05761535,0.013077273,-0.05581466,0.076243594,0.07572131,-0.046070836,-0.111753,-0.0035291985,-0.010905714,0.012266144,0.07284121,0.049884193
355,-0.110329874,0.0899467,-0.0064105596,0.08070637,0.087748416,0.16025019,0.012064295,-0.06728016,0.14838049,-0.072595246,-0.024999931,0.0043407455,0.0707761,-0.052411202,0.11285266,-0.0170803,0.044756744,-0.07745951,0.09861209,0.14022717
356,-0.13248535,0.0886856,0.011114821,-0.06773564,0.048953377,0.10562743,-0.09328125,-0.06328871,-0.15646183,0.064584926,0.04760111,0.0032489002,0.039817274,-0.038795806,0.04084918,-0.121723026,-0.04812993,-0.09324722,-0.037238035,-0.06263734
357,0.006829664,0.015419364,0.0223623,0.04430929,0.027858755,0.12774731,-0.078009605,-0.028497983,0.12250608,-0.088932775,-0.09517196,-0.04035158,0.07215008,-0.046547107,-0.1317168,-0.010761364,-0.10694657,-0.18338618,-0.002613686,0.061718903
